Agent,Market,Difference,Strategy Wins (%)
0.6143812137524628,0.7041107842124286,-0.08972957045996577,
0.6628206276833033,0.9464627227390872,-0.28364209505578386,
0.7306084675614409,1.1063702298149192,-0.37576176225347824,
0.37969306771237415,0.7121725834055909,-0.3324795156932167,
0.9027851075446309,1.7366754369950725,-0.8338903294504416,
0.5654263080393471,1.1031700042007977,-0.5377436961614506,
0.5771505251888267,0.6384551968733743,-0.06130467168454756,
0.8445026348089318,0.6268390548372665,0.2176635799716653,
0.7656842340927136,1.490810074880889,-0.7251258407881754,
0.7199745981367078,2.531531344410855,-1.8115567462741473,
1.2058432876595722,1.2947945205479459,-0.0889512328883737,
0.5713341162335174,1.7796168582375236,-1.2082827420040063,
1.4516659267906584,1.5089235084235362,-0.05725758163287775,
0.7117785493389283,1.892710472279244,-1.180931922940316,
1.3945495610008067,0.7754670426506921,0.6190825183501146,
1.0275932388388114,0.4287288758266048,0.5988643630122066,
0.4580837268368397,1.0833333333333461,-0.6252496064965065,
1.3234795393270493,1.7993988890462354,-0.47591934971918604,
0.8284325558170269,0.9990783291512547,-0.1706457733342278,
1.2146101743654105,1.268438192436033,-0.05382801807062254,
0.4526981335418196,0.8287806525253171,-0.3760825189834975,
0.8908121885466771,0.4177377892030907,0.4730743993435864,
0.8209639107398133,0.9347826086956499,-0.11381869795583655,
2.93217787743588,0.7126645483431674,2.2195133290927127,
2.662768880683018,0.4823151125401926,2.1804537681428253,
1.0713226482138412,0.6481150200387085,0.4232076281751327,
2.1472180471022133,1.9189925119128424,0.22822553518937094,
1.0542683420641974,1.4476560925567374,-0.39338775049254004,
0.9429033150431791,0.7956350798362957,0.14726823520688348,
0.666686039636812,2.145822784810147,-1.479136745173335,
1.6080901056527164,1.4017034347947193,0.2063866708579971,27.0
0.888321702071042,1.5523330476170298,-0.6640113455459878,27.0
0.6727015892240655,0.7668032786884837,-0.09410168946441821,27.0
0.96220970958446,1.3979246875240137,-0.4357149779395537,26.0
0.9147066810608763,1.7732905455443304,-0.8585838644834541,26.0
1.6669363983997776,0.7142857142857212,0.9526506841140564,27.0
0.9862462888013792,1.0825378749796084,-0.0962915861782292,27.0
1.1881173761401533,1.4935843626333665,-0.30546698649321313,27.0
0.6678570951400559,1.2016129032258132,-0.5337558080857573,27.0
0.8645086908175758,1.4792394934658162,-0.6147308026482404,27.0
1.7133224707788048,0.9690090710724951,0.7443133997063097,28.0
0.8786084542436072,2.007264113699139,-1.128655659455532,28.0
0.8319082260083809,0.5374220374220234,0.29448618858635744,29.0
0.782225265236913,0.5529446537523781,0.22928061148453494,29.0
0.7733479373609363,1.2989966555183776,-0.5256487181574413,29.0
0.6288872522669724,1.2828437206045524,-0.65395646833758,29.0
0.7851797086580995,1.199608633640574,-0.4144289249824745,29.0
0.9016409003309706,1.3725916318680669,-0.4709507315370963,29.0
0.9322655392266754,1.5362370302571586,-0.6039714910304832,28.0
1.1171973643457633,1.4314191372158334,-0.31422177287007,28.0
0.9206816883678784,1.254851860540417,-0.33417017217253864,28.0
0.7800060630526398,0.32586978987255993,0.4541362731800798,29.0
1.8184278785340227,1.4643640350877047,0.3540638434463179,29.0
0.8234311027109773,2.8350652811084363,-2.011634178397459,29.0
0.9438881394790671,0.7445449707290966,0.1993431687499705,30.0
0.8652599231403257,2.0488808426596767,-1.183620919519351,29.0
2.1305842898556104,2.6750811395599667,-0.5444968497043563,29.0
0.9365958353370044,1.414451019920769,-0.4778551845837645,29.0
0.6999889040577917,0.5383814891209374,0.16160741493685427,30.0
0.7240000828057427,0.93225057493826,-0.20825049213251734,30.0
2.6292871110725575,2.105709440361732,0.5235776707108255,31.0
1.0099701067301425,1.1758375610864598,-0.16586745435631722,30.0
4.056433975139359,0.7524950099800237,3.303938965159335,31.0
1.0830534103929486,0.905825180987707,0.17722822940524152,32.0
0.9975832912421223,1.478355924792315,-0.48077263355019273,32.0
1.7408746491329816,1.3894640862149952,0.35141056291798645,33.0
1.1249285502139927,1.2995310405290876,-0.1746024903150949,32.0
1.6577724281950041,0.42482728369338213,1.232945144501622,33.0
1.118139568110811,0.9770294018273078,0.14111016628350326,34.0
1.7153164932376959,1.2317788903239535,0.48353760291374237,35.0
1.446424454602607,1.1307245759621232,0.3156998786404839,36.0
1.7302051840395207,1.4363359317939206,0.2938692522456001,37.0
0.7083867081063554,1.6067172742519302,-0.8983305661455748,37.0
1.7156667307571338,0.6036217303822778,1.1120450003748559,38.0
1.1807224668615461,1.3876244982403114,-0.20690203137876528,37.0
1.0738964323940758,1.3646024829238885,-0.2907060505298127,37.0
1.4740710691380041,0.6895318033215345,0.7845392658164696,38.0
0.8664881347328118,0.9284987130426182,-0.062010578309806386,37.0
1.6898394451937857,1.7259795614440372,-0.036140116250251486,37.0
1.9718787449951984,2.25752508361201,-0.28564633861681155,36.0
2.04100075470409,0.7946428571428689,1.246357897561221,37.0
2.3398671730734093,1.2252070740989616,1.1146600989744477,37.0
1.7973234232141873,0.9976317871689578,0.7996916360452294,38.0
0.7035418048414261,1.4522829341317325,-0.7487411292903063,37.0
0.7571664032844915,1.029705572906972,-0.2725391696224805,37.0
1.9837943882734608,0.7156862745098052,1.2681081137636556,37.0
1.7789345368007907,0.7121910347716782,1.0667435020291125,38.0
1.517698867387745,2.685514270328502,-1.1678154029407573,38.0
1.1406577682721004,1.4183695189442922,-0.2777117506721918,38.0
2.05506816316254,1.8209749679144867,0.23409319524805317,38.0
2.0768210690360154,1.8315000000000305,0.24532106903598483,39.0
0.9151870784032556,2.0445000000000557,-1.1293129215968,38.0
1.4658374716868776,1.6870516829133926,-0.22121421122651497,38.0
1.9749921581465908,0.5607109528738936,1.4142812052726972,39.0
0.9737467150642524,1.806792207792176,-0.8330454927279237,39.0
0.9776552883403066,0.754636654758653,0.22301863358165352,39.0
1.6903939214975103,0.9070944716491446,0.7832994498483657,40.0
1.1120579031700877,1.7193215547703082,-0.6072636516002206,39.0
0.9647496835383095,1.3425644498615474,-0.37781476632323796,39.0
1.120622656057264,1.2770592513172108,-0.1564365952599467,39.0
1.5669351897081083,1.1201834862385327,0.4467517034695756,40.0
2.9445267004458158,2.13111260654993,0.8134140938958856,41.0
1.1150879710144468,0.5811197929907973,0.5339681780236495,42.0
1.1066452058402354,1.5034575413917024,-0.396812335551467,42.0
0.6679541983113658,1.2522161853016474,-0.5842619869902815,42.0
2.628068631165386,0.6000163052643647,2.0280523259010215,43.0
1.010991417807574,0.9761722205838622,0.03481919722371185,44.0
1.2259972863572604,1.5153718524302071,-0.28937456607294676,43.0
2.5269107746301986,2.304665663298143,0.2222451113320556,44.0
3.4024015130974474,1.167980680846312,2.2344208322511356,45.0
1.083122025477169,0.7391304347826081,0.34399159069456087,46.0
0.9412397378539096,1.539765539131733,-0.5985258012778235,46.0
2.11617025897743,1.5041827541826938,0.6119875047947363,47.0
1.0353886552294536,1.1353463117467701,-0.09995765651731658,47.0
1.665100843652722,0.983861700762224,0.6812391428904979,47.0
2.9670555167900425,1.061338730495339,1.9057167862947035,47.0
3.45679169257287,2.3565891472867975,1.1002025452860726,48.0
1.3297383399185003,0.6105758458436058,0.7191624940748945,49.0
3.7667139763438815,1.2397714494458558,2.5269425268980257,50.0
1.8754239589817912,1.6881415929204102,0.18728236606138093,51.0
0.5670759399085201,0.5824252260607491,-0.01534928615222897,51.0
1.077911977242275,0.7642783260176589,0.31363365122461606,51.0
1.3050861066956903,1.235924736077703,0.06916137061798722,52.0
2.1206950459909306,1.0296362380855857,1.091058807905345,52.0
1.8564209927813387,0.7860667903275868,1.070354202453752,52.0
6.075758756623246,0.6591119333950087,5.416646823228238,52.0
2.869626232723983,1.235242675994757,1.634383556729226,52.0
1.8332046831775828,1.3023976783309676,0.5308070048466151,53.0
3.1400759598948076,1.6915070230765403,1.4485689368182673,53.0
3.0193172645926727,1.6709597863040226,1.34835747828865,54.0
1.7473357089216208,1.2524342392094336,0.4949014697121872,54.0
1.7053890311452007,1.4656290531777196,0.23975997796748105,55.0
2.288463046346571,1.7187031926939034,0.5697598536526678,56.0
1.8582431781528062,1.5768707482992843,0.28137242985352184,57.0
2.773990344880886,0.5625239596150947,2.2114663852657914,58.0
2.854820236055512,1.0751794665969951,1.779640769458517,58.0
1.047068548414342,2.499889502762441,-1.452820954348099,58.0
3.5662475905503204,1.4845774450799543,2.0816701454703663,59.0
1.255101174986751,1.5154982443395124,-0.2603970693527615,59.0
2.575030695310917,2.5449101796407616,0.030120515670155612,60.0
3.8646981412737347,0.7516993202718752,3.1129988210018595,60.0
1.1161639379102322,0.9612977993965934,0.15486613851363873,61.0
1.6230828015449121,1.3191620553597008,0.30392074618521137,61.0
1.089993634674357,1.1062225185375039,-0.016228883863146804,60.0
0.8231669442844125,1.3590327349930413,-0.5358657907086288,60.0
1.342712777988323,1.7290470723307467,-0.3863342943424237,60.0
0.5670383517203768,0.9290245141078171,-0.3619861623874403,60.0
0.8313203123005946,1.2949766355139603,-0.4636563232133657,60.0
1.2910075051975032,1.7537826685006426,-0.4627751633031394,60.0
3.739931222329274,3.301587301587351,0.43834392074192285,61.0
2.8105421600197955,1.54046092531627,1.2700812347035255,62.0
1.8501587848589878,0.9041818697108837,0.9459769151481041,62.0
1.8773221686371118,1.3440734557595662,0.5332487128775456,62.0
1.5529013955681168,2.1063268892794573,-0.5534254937113405,62.0
1.400553701066353,2.5993118548639806,-1.1987581537976277,61.0
1.6276865263590714,2.234392735527795,-0.6067062091687234,61.0
4.042533292772692,2.275333333333369,1.7671999594393228,62.0
2.515503753129455,2.5983606557377783,-0.08285690260832324,62.0
2.410475865021155,2.2857142857142962,0.12476157930685883,62.0
0.9940431395099385,3.428069147377636,-2.434026007867698,62.0
2.4483069406196143,0.4642206461541301,1.9840862944654842,62.0
8.232166401848087,0.3415730337078691,7.890593368140218,63.0
3.72972525881446,1.7054370268410322,2.0242882319734274,63.0
2.3984992025077547,1.4390278975262978,0.9594713049814569,63.0
4.36238314633254,0.6811764705882394,3.681206675744301,64.0
1.4611340998542572,0.917203038016226,0.5439310618380312,64.0
1.3679362537173496,1.54181733348884,-0.17388107977149048,64.0
1.0629818124603,0.6316998468606387,0.43128196559966137,64.0
4.316517829377287,1.5195912467156716,2.7969265826616154,64.0
1.1374813317097638,0.8692386126920632,0.2682427190177007,64.0
1.4288101088561416,0.9244506007677176,0.504359508088424,64.0
3.229135708127477,0.5210040104253393,2.7081316977021377,64.0
3.221197645743921,3.1231035977459274,0.0980940479979937,65.0
2.2389045187014975,1.1683160048436612,1.0705885138578364,65.0
2.6830087011060084,0.6813186813186711,2.001690019787337,66.0
1.3160015300480645,0.8176398210459535,0.4983617090021111,67.0
1.2791826583680534,1.1610129669075657,0.11816969146048772,67.0
4.048062364900382,0.5849665667512094,3.4630957981491726,68.0
1.705924602372396,1.7259795614440372,-0.020054959071641232,68.0
1.4334074262935983,3.0751847023034604,-1.6417772760098621,68.0
0.9175140994673032,1.07729234122927,-0.15977824176196687,67.0
1.8941492509311604,1.573103448275876,0.3210458026552845,67.0
1.5822238574619276,0.710375275938198,0.8718485815237296,67.0
2.1539554841980917,0.6184946236559106,1.5354608605421811,68.0
2.666956156161384,1.235242675994757,1.4317134801666271,69.0
1.814348326076107,1.4017034347947193,0.4126448912813878,69.0
3.602150536048562,1.1674641148325116,2.4346864212160506,69.0
4.782651434360047,1.8196721311475794,2.9629793032124674,70.0
4.369866393041668,1.291723822587996,3.0781425704536716,71.0
1.8663526487008826,0.7974560100453258,1.0688966386555567,71.0
2.8118273916948886,2.7963509525087433,0.015476439186145274,71.0
3.118150404468333,0.7144426834923537,2.403707720975979,72.0
2.2157879186297462,1.750948051498716,0.4648398671310303,73.0
4.745597026024468,0.31212381771282127,4.433473208311646,73.0
1.8301719371838332,0.6788990825688092,1.1512728546150242,74.0
5.04788944608614,1.4479732553280542,3.599916190758086,74.0
3.0138110280136026,1.5710306406685577,1.4427803873450449,74.0
2.3722328603401692,0.8290962532369257,1.5431366071032435,75.0
2.595331732124926,1.6335999999999746,0.9617317321249512,76.0
3.0278549276462403,1.091209280946763,1.9366456466994773,77.0
2.005372811937478,0.8856843209229176,1.1196884910145606,77.0
7.959770600410505,1.5633280339162847,6.396442566494221,77.0
4.042868906692222,1.9118077937298108,2.1310611129624113,77.0
1.9480940698580451,0.690687022900777,1.257407046957268,78.0
1.0157463313067574,0.8051108551729383,0.21063547613381906,79.0
1.7849044696925345,0.9814316830663501,0.8034727866261844,79.0
